lemma,word,part_of_speech,category,meaning,question_id,code
mean,means,VERB,technical term,Calculate an average,68778,r015
new,new,ADJ,organization name,Recently formed or introduced,68778,r016
weight,weight,NOUN,technical term,Measure of mass with gravity,68778,r022
orange,oranges,NOUN,organization name,Company or product that deals with oranges,68778,r018
x*0.04=0.24,x*0.04=0.24,NOUN,technical term,Mathematical representation of weight change,68778,r023
x=6,x=6,NOUN,technical term,Solution to the equation representing weight,68778,r024
kilogram,kilograms,NOUN,technical term,Unit of mass,68778,r014
answer: a.,Answer: A.,NOUN,LOC,Specifies the Correct Answer based on Choice 'a',68778,r005
explanation,Explanation,NOUN,technical term,description of the process,78541,r012
Dexter,Dexter,PROPN,PERSON,A person who competes in the race,78541,r002
complete,completes,VERB,,To finish or bring to an end,78541,r009
round,round,ADV,technical term,Complete cycle of an event,78541,r032
handshake,handshake,VERB,technical term,greeting involving hand exchange,78541,r016
once,once,ADV,FREQUENCY,A single instance or occurrence,78541,r025
now,Now,ADV,TIME,At the present moment in time,78541,r024
round,round,NOUN,technical term,Complete cycle of an event,78541,r032
Dexter,Dexter,PROPN,PERSON,A person who competes in the race,78541,r002
complete,completes,VERB,,To finish or bring to an end,78541,r009
hand,hand,NOUN,technical term,body part for shaking,78541,r015
shake,shake,NOUN,general concept,Gesture of greeting,78541,r035
ratio,ratio,NOUN,technical term,Proportion,78541,r031
speed,speed,NOUN,technical term,Rate at which something moves,78541,r036
D,D,PROPN,Individual Name,A person,78541,r001
p,P,NOUN,ORG,An abbreviation for Prexter.,78541,r028
meet,meet,VERB,ACTION,To encounter or come together,78541,r022
pool,pool,NOUN,,"A body of water, often used for swimming or recreation",78541,r029
end,end,NOUN,Organization Name,The starting or finishing point of the pool,78541,r011
only,only,ADV,QUANTIFIER,"Exclusive, singular",78541,r026
D,D,PROPN,Individual Name,A person,78541,r001
complete,completes,VERB,,To finish or bring to an end,78541,r009
round,rounds,NOUN,technical term,Complete cycle of an event,78541,r032
round,round,NOUN,technical term,Complete cycle of an event,78541,r032
D,D,PROPN,Individual Name,A person,78541,r001
finish,finish,VERB,,complete,78541,r013
race,race,NOUN,EVENT,A competition involving speed or endurance.,78541,r030
total,total,ADJ,general concept,Summation or whole amount,78541,r040
handshake,handshake,NOUN,technical term,greeting involving hand exchange,78541,r016
answer,Answer,NOUN,Technical Term,The result or solution,78541,r004
c,C,NOUN,Organization Name,A group of people,78541,r005
odd,Odd,ADJ,Technical Term,Numbers not divisible by 2,42761,r021
y,y,PROPN,Technical Term,Represents an even integer,42761,r023
even,Even,ADV,Technical Term,Whole number divisible by two,42761,r016
z,z,NOUN,Technical Term,Represents an even integer,42761,r024
even,Even,ADV,Technical Term,Whole number divisible by two,42761,r016
Checking Options,Checking Options,PROPN,WORK_OF_ART,The process of evaluating potential solutions or answers.,42761,r005
a.,A.,NOUN,,An option is selected.,42761,r012
y,y,PROPN,Technical Term,Represents an even integer,42761,r023
z,z,PROPN,Technical Term,Represents an even integer,42761,r024
even,Even,ADV,Technical Term,Whole number divisible by two,42761,r016
even,Even,ADV,Technical Term,Whole number divisible by two,42761,r016
Integer,Integer,PROPN,ORG,A whole number (positive or negative) excluding fractions and decimals.,42761,r009
e.g.,e.g.,ADV,Technical Term,Example or illustration,42761,r015
hence,Hence,ADV,technical term,Consequentially,42761,r018
Incorrect,Incorrect,PROPN,technical term,Being wrong or inaccurate according to given criteria.,42761,r008
Option,Option,PROPN,Organization Name,Choice or possibility,42761,r011
B.,B.,PROPN,Organization Name,Refers to a specific option or choice in the context of the problem.,42761,r003
x,x,PROPN,Technical Term,Represents an odd integer,42761,r022
/,/,PROPN,mathematical operator,Division operation.,42761,r001
y,y,PROPN,Technical Term,Represents an even integer,42761,r023
Odd,Odd,PROPN,technical term,A non-even number.,42761,r010
even,Even,ADV,Technical Term,Whole number divisible by two,42761,r016
never,NEVER,ADV,,At no time or occasion,42761,r020
Integer,Integer,PROPN,technical term,A whole number (positive or negative) excluding fractions and decimals.,42761,r009
Hence,Hence,PROPN,technical term,Therefore; as a result.,42761,r007
Correct,Correct,PROPN,technical term,Being right or accurate according to given criteria.,42761,r006
Option,Option,PROPN,Organization Name,Choice or possibility,42761,r011
answer,Answer,NOUN,Technical Term,The correct solution or result,42761,r013
b,B,NOUN,,An option is selected.,42761,r014
approx,approx,PROPN,Technical Term,Approximation Method,45337,r005
answer,Answer,NOUN,,Solution or Outcome,45337,r004
x,x,PROPN,technical term,Unknown quantity,8200,r013
=,=,VERB,Technical Term,Comparison Operator,8200,r001
=,=,NOUN,Technical Term,Comparison Operator,8200,r001
x+4x,x+4x,PROPN,technical term,Algebraic expression,8200,r014
ANSWER:D,ANSWER:D,PROPN,ORG,Answer Identifier (likely a test or assignment),8200,r002
x$,x$,NUM,PERSON,Unknown variable,15831,r010
number,number,NOUN,Technical Term,Quantitative value,15831,r008
number,number,NOUN,Number,Quantitative value,15831,r008
=,=,NOUN,Technical Term,Equation equality,15831,r002
=,=,NOUN,Technical Term,Equal to,15831,r002
=,=,NOUN,Technical Term,Equal to,15831,r002
e,E,NOUN,Organization Name,Example,15831,r005
let,let,VERB,Technical Term,To define a variable,13263,r019
Lucy,Lucy,PROPN,PERSON,"A person's name, potentially a participant in an age comparison",13263,r005
age,age,NOUN,Concept,The measurement of time elapsed since birth or a specific event,13263,r010
L,L,PROPN,Individual Name,Sam's age,13263,r002
L,L,PROPN,individual name,"person's name, age variable",13263,r002
sam,sam,PROPN,PERSON,,13263,r023
age,age,NOUN,Concept,The measurement of time elapsed since birth or a specific event,13263,r010
S,S,PROPN,Individual Name,Sam's age,13263,r006
give,given,VERB,Technical Term,To provide information or an object,13263,r017
L-S,L-S,PROPN,Individual Name,Represents the difference between L and S,13263,r004
L+S,L+S,ADJ,Technical Term,"Represents the sum of L and S, likely ages",13263,r003
x,x,NOUN,technical term,"A variable representing an unknown quantity, often used to denote the sum of two values.",13263,r026
--2,--2,ADJ,Technical Term,Represents an equation or formula,13263,r001
add,adding,VERB,Action,"To combine or accumulate values, as in summing ages",13263,r009
equation,equations,NOUN,Technical Term,,13263,r015
a+z,a+z,PROPN,Technical Term,Likely represents a calculated value or sum within the context of ages,13263,r008
d,D,NOUN,Individual Name,Given name,13263,r013
only,only,ADV,,Solely or exclusively,92826,r018
need,need,VERB,,Requirement or necessity,92826,r017
length,length,NOUN,,Linear extent or measurement,92826,r014
slow,slower,ADJ,Individual name,Moving or operating at a rate that is faster than very slow but slower than normal.,92826,r028
train,train,NOUN,Technical Term,Mode of transportation on rails,92826,r034
L=500m,L=500m,PROPN,PERSON,"Represents a specific individual (e.g., a person, entity) with specified measurement.",92826,r007
relative,relative,ADJ,Technical term,Expressing a relationship between things in comparison to each other,92826,r022
speed,sped,VERB,Technical term,The rate at which something moves or operates.,92826,r030
opposite,opposite,ADJ,,Facing in contrary directions,92826,r019
direction,direction,NOUN,Technical Term,Describes the spatial orientation or path of movement,92826,r009
s=45,s=45,PROPN,Technical term,An equation representing the value of the variable 's' as 45.,92826,r026
+,+,NOUN,,Indicates addition or combination of values,92826,r002
m,m,PROPN,Technical Term,Meter - Unit of measurement,92826,r016
s,s,PROPN,Individual name,A variable or symbol representing a value or quantity.,92826,r025
time,time,NOUN,Technical Term,Duration of an event,92826,r032
=,=,NOUN,,Represents equality or comparison of values,92826,r004
dist,dist,NOUN,Technical Term,"Short for distance, a measure of physical extent",92826,r010
speed,speed,NOUN,Technical term,The rate at which something moves or operates.,92826,r030
*,*,PROPN,Individual Name,Represents a specific individual,92826,r001
6)/125=24,6)/125=24,NOUN,,,92826,r003
sec,sec,PROPN,ORG,A unit of time equal to 1/60th of a minute.,92826,r027
ANSWER,ANSWER,PROPN,ORG,Refers to the designated solution or response,92826,r006
b,B,NOUN,,,92826,r008
=,=,NOUN,SYMBOL,Equality operation,1901,r002
answer,Answer,NOUN,INDIVIDUAL NAME,Response,1901,r005
b,B,NOUN,INDIVIDUAL NAME,Designation,1901,r006
explanation,Explanation,NOUN,Technical Term,"Account, Clarification",26895,r017
solution,Solution,NOUN,Technical Term,A process or method used to solve a problem,26895,r031
remain,Remaining,VERB,technical term,"carry over, persist throughout the time frame",26895,r029
work,work,NOUN,Technical Term,A task or activity undertaken to achieve a specific objective,26895,r034
=,=,NOUN,Technical Term,Equality Sign,26895,r004
=,=,VERB,Technical Term,Equality Sign,26895,r004
remain,remaining,VERB,technical term,"carry over, persist throughout the time frame",26895,r029
period,period,NOUN,technical term,duration of time allocated for task completion,26895,r027
let,Let,VERB,technical term,"assigning value to a variable, starting point",26895,r022
total,total,ADJ,,Complete or entire,26895,r033
man,men,NOUN,individual name,"male person, worker assigned to task",26895,r023
work,working,VERB,Technical Term,A task or activity undertaken to achieve a specific objective,26895,r034
x.,x.,PROPN,,A placeholder indicating the name or identifier of a specific entity,26895,r036
Less,Less,ADJ,Technical Term,Comparative adjective indicating a smaller amount,26895,r008
work,work,NOUN,Technical Term,A task or activity undertaken to achieve a specific objective,26895,r034
less,less,ADJ,technical term,comparison for quantities,26895,r021
man,men,NOUN,individual name,"male person, worker assigned to task",26895,r023
direct,Direct,ADJ,,"Immediate, Straightforward",26895,r015
proportion,proportion,NOUN,technical term,"ratio,  comparison of quantities in relation to each other",26895,r028
more,more,ADJ,technical term,increase in size or amount,26895,r025
man,men,NOUN,individual name,"male person, worker assigned to task",26895,r023
indirect,Indirect,ADJ,,"Circuitous, Implied",26895,r020
proportion,proportion,NOUN,technical term,"ratio,  comparison of quantities in relation to each other",26895,r028
more,More,ADV,technical term,increase in size or amount,26895,r025
hrs,hrs,ADJ,,Hours,26895,r019
day,day,NOUN,,Time Period,26895,r014
less,less,ADJ,technical term,comparison for quantities,26895,r021
man,men,NOUN,individual name,"male person, worker assigned to task",26895,r023
indirect,Indirect,ADJ,,"Circuitous, Implied",26895,r020
proportion,proportion,NOUN,technical term,"ratio,  comparison of quantities in relation to each other",26895,r028
work,work,VERB,Technical Term,A task or activity undertaken to achieve a specific objective,26895,r034
Hrs,Hrs,PROPN,Technical Term,Abbreviation for hours,26895,r007
Day,Day,PROPN,Technical Term,Unit of time,26895,r006
*,*,PROPN,Individual Name,Unknown person,26895,r001
x,x,NOUN,,An unknown variable representing a quantity or number,26895,r035
=,=,NOUN,Technical Term,Equality Sign,26895,r004
=,=,NOUN,Technical Term,Equality Sign,26895,r004
additional,Additional,ADJ,Technical Term,Quantity added to something existing,26895,r009
man,men,NOUN,individual name,"male person, worker assigned to task",26895,r023
employ,employed,VERB,,"Hire, Use",26895,r016
=,=,NOUN,Technical Term,Equality Sign,26895,r004
answer,Answer,NOUN,Technical Term,Solution or resolution,26895,r010
c,C,NOUN,Organization Name,"Answer, Solution",26895,r011
Jill,Jill,PROPN,PERSON,Individual's Name,56787,r006
earn,earns,VERB,,To receive compensation or acquire something through effort.,56787,r014
hour,hour,NOUN,TIME,A unit of time equal to 60 minutes.,56787,r015
hourly,hourly,ADJ,TIME,Occurring or repeated every hour.,56787,r016
tip,tip,NOUN,technical term,additional payment,56787,r026
Jill,Jill,PROPN,PERSON,Individual's Name,56787,r006
thus,thus,ADV,,,56787,r025
earn,earns,VERB,,To receive compensation or acquire something through effort.,56787,r014
4(8)+6(8)=10(8)=80,4(8)+6(8)=10(8)=80,NOUN,EXPRESSION,Mathematical Expression Representing Income Calculation,56787,r002
Jill,Jill,PROPN,PERSON,Individual's Name,56787,r006
work,worked,VERB,,,56787,r029
match,matches,NOUN,Action,To correspond or agree with something else.,56787,r018
answer,answer,VERB,CONCEPT,Solution or Response provided,56787,r007
choice,choice,NOUN,CONCEPT,Selection Among Options,56787,r009
C.,C.,PROPN,NORP,Abbreviation Representing a Choice,56787,r005
explanation,Explanation,NOUN,technical term,Definition,29285,r005
boy,boy,NOUN,individual name,Child,29285,r002
select,select,VERB,technical term,Choose,29285,r010
trouser,trouser,NOUN,technical term,Clothing item,29285,r012
way,ways,NOUN,organization name,Method or approach,29285,r013
boy,boy,NOUN,individual name,Child,29285,r002
select,select,VERB,technical term,Choose,29285,r010
shirt,shirt,NOUN,technical term,Clothing item,29285,r011
way,ways,NOUN,organization name,Method or approach,29285,r013
number,number,NOUN,technical term,Quantity,29285,r008
way,ways,NOUN,organization name,Method or approach,29285,r013
select,select,VERB,technical term,Choose,29285,r010
trouser,trouser,NOUN,technical term,Clothing item,29285,r012
shirt,shirt,NOUN,technical term,Clothing item,29285,r011
way,ways,NOUN,organization name,Method or approach,29285,r013
answer,Answer,NOUN,technical term,Response,29285,r001
option,Option,NOUN,technical term,Choice,29285,r009
e,E,NOUN,technical term,Option E,29285,r004
G.P,G.P,PROPN,Technical Term,Geometric Progression,46134,r003
r,r,NOUN,Technical Term,Common Ratio,46134,r010
=,=,NOUN,Technical Term,Comparison or Assignment,46134,r001
let,Let,VERB,Other,Introduction of Variable,46134,r005
